# reward	DS0	DS1	DS2	DS3	_DS4	Rft	Casualty	Cost	Resilce	CarbnEm	Enbbd
403.9698655830248	228.0	111.0	81.0	41.0	13.0	3509138.9178989977	26.0	2046808.328845555	75959.41002798633	28032.903925541697	84703.34274330741
398.4393881281693	203.0	107.0	106.0	41.0	17.0	3494637.0366057213	55.0	2292278.267256268	79066.90455836334	36374.5103227776	99696.85579630348
405.0858341117825	200.0	119.0	105.0	38.0	12.0	3661811.8470302494	25.0	2107121.9817281254	74283.82260644861	32441.660157581682	90671.52820222893
400.41744490290654	197.0	116.0	106.0	40.0	15.0	3445085.325043397	45.0	1956465.8045310345	81936.47948700839	32594.397372154453	81517.25416813625
401.6341774200014	211.0	105.0	111.0	32.0	15.0	3550807.012299178	43.0	1864639.9960640224	80330.47655743077	25147.567074125036	78537.51634628288
403.8105650077672	204.0	122.0	101.0	36.0	11.0	3465764.303347824	16.0	1974221.6043402853	77846.74155539123	27210.19912298242	82092.2467759249
405.6608089453884	203.0	125.0	105.0	32.0	9.0	3410118.5035187905	19.0	1584667.011039686	73991.60514826601	20844.01160907936	65957.97428603025
406.36473556890303	211.0	123.0	97.0	34.0	9.0	3480596.350436005	11.0	1750995.824840647	75782.27394016925	23171.066382036915	75577.62617073685
404.8284807546655	213.0	112.0	111.0	28.0	10.0	3455605.188523552	12.0	1839277.5945655156	77346.56969464304	25668.21620052484	74834.31747054658
399.42559634234726	207.0	109.0	102.0	38.0	18.0	3504187.2092843414	43.0	2115178.1436684406	84137.3373889559	31432.562353509842	91403.75560716087
401.69815841775164	217.0	100.0	110.0	31.0	16.0	3418137.363785167	25.0	2156774.004071885	79907.6768429688	27977.098610947778	90434.66238818552
400.75196598576775	218.0	104.0	101.0	34.0	17.0	3460315.876497585	41.0	2140823.6166302795	79378.36387950488	31113.84223114712	88415.58602884859
405.1140030524796	217.0	112.0	103.0	30.0	12.0	3494700.822441387	35.0	1870036.573825412	77648.20805299075	27226.27612166005	80359.18084225705
400.5575342941024	197.0	116.0	112.0	31.0	18.0	3405182.015721216	41.0	2283818.0614461494	76489.42075820453	33600.24468772292	92031.33564129888
403.68692508913114	198.0	132.0	98.0	35.0	11.0	3467053.872197939	31.0	1747025.261511051	79733.2680486608	25301.767882149936	77636.23166647338
400.5878751484603	218.0	99.0	103.0	39.0	15.0	3462262.2690890655	26.0	2260239.9593541254	78418.45451660326	32037.327110065064	93656.42512015387
403.78237114675414	205.0	105.0	120.0	34.0	10.0	3482384.3580743605	12.0	1752398.4055392777	77769.34988544273	25660.588208396835	72131.49885413918
405.90848633930483	216.0	108.0	110.0	30.0	10.0	3576765.0870383177	37.0	1957704.3598945686	71481.94436062427	31108.039765371628	80590.48900377692
402.7006526596053	214.0	110.0	96.0	39.0	15.0	3552805.0144010475	39.0	2119063.831629343	78325.0786164231	25625.236233708805	84903.85768097112
403.23704348819433	213.0	102.0	112.0	34.0	13.0	3509029.193623185	13.0	2026274.949094683	75918.70637050219	31437.93954737855	84961.67079352401
402.83133945920713	199.0	124.0	105.0	32.0	14.0	3543743.268751817	29.0	2055764.5288731754	77259.43468950069	27023.04203894586	87011.8792463011
398.89998459011315	203.0	113.0	96.0	44.0	18.0	3483594.245588594	32.0	2295928.1581554636	85638.20376558832	30543.503490429808	96395.45675834132
404.49144123138507	223.0	99.0	108.0	34.0	10.0	3530393.376507333	15.0	1830484.1518864348	78726.70307356035	28076.17841217151	74830.28292016534
400.5924935128212	190.0	122.0	115.0	31.0	16.0	3428582.727955698	42.0	1938956.7705889912	79364.87001182488	25279.614928884206	82470.770193972
400.4772397164901	206.0	112.0	104.0	36.0	16.0	3466228.515686691	19.0	2339408.1023638616	73843.97994929441	32873.00287770451	97897.80490777614
401.75023572782595	199.0	112.0	108.0	41.0	14.0	3483120.0297596706	33.0	2038939.8057306814	75733.79438673148	26694.940177622455	82310.84537627507
397.6583400956706	199.0	96.0	124.0	36.0	19.0	3532372.3249752903	30.0	2177676.8174379827	81002.52004061028	29301.79142378304	93102.47982051797
403.51900359911866	215.0	116.0	95.0	34.0	14.0	3504352.128033377	20.0	1871947.2001610128	74812.89094264932	28770.56265029528	77712.07351384274
401.93778222252934	212.0	112.0	99.0	36.0	15.0	3447612.040591258	21.0	2141444.682995979	79600.11131208956	31528.732280263648	88370.90941124316
402.00282779536656	213.0	105.0	109.0	32.0	15.0	3480051.1451905104	26.0	2186161.526233173	76738.1335174703	27582.821365768184	89909.08152722943
400.26319508575983	198.0	112.0	108.0	46.0	10.0	3395053.8788715047	20.0	1997227.3668127065	81158.69472257466	29779.97886680549	85549.10694719423
400.773025119604	210.0	103.0	109.0	37.0	15.0	3526335.9698973573	16.0	1774058.8838731456	79409.32557438893	28260.85997317434	77136.43805554522
403.4304274538009	195.0	129.0	101.0	36.0	13.0	3498850.494270601	12.0	2116513.101563195	74196.49755487787	31854.63901480043	88438.25405237585
402.51783996818017	222.0	98.0	103.0	38.0	13.0	3428029.9489561357	32.0	1981925.974347284	78079.08610956537	26163.278873513013	83261.84694895524
401.43084289319256	223.0	103.0	93.0	37.0	18.0	3459055.648842884	25.0	2061167.6767390152	77212.40327099532	37022.96309441712	85157.13460222736
406.76734686860266	230.0	104.0	88.0	42.0	10.0	3541303.1034607613	21.0	1754096.7056199878	71896.16252541266	22124.454194138325	74534.0733663087
404.5179154934875	222.0	111.0	100.0	28.0	13.0	3457751.507734634	10.0	1714017.8908158082	75885.4719438891	23645.252989097025	72894.0559891708
404.273588293482	222.0	110.0	96.0	36.0	10.0	3500594.769940326	19.0	1791677.1810794037	73803.63154529163	26887.568688082967	78510.49230131085
399.17508066481065	208.0	101.0	108.0	41.0	16.0	3445051.3302910766	32.0	2386361.450460045	81101.93803488703	32684.376429763055	96148.85756938955
402.76771225200434	197.0	127.0	100.0	36.0	14.0	3546844.0273350263	35.0	2031693.964808368	76382.31260363419	31401.298838160976	85047.82240196495
400.38578562256134	180.0	128.0	113.0	40.0	13.0	3470769.5926366495	9.0	2103876.049169273	79486.74141040053	28967.024840865444	86901.8920372687
405.438225650213	207.0	125.0	98.0	37.0	7.0	3560598.637789957	18.0	1772879.8844572906	72223.89865599625	23745.252318144667	75596.4026005046
404.68649252899695	220.0	116.0	92.0	33.0	13.0	3465585.458813281	35.0	1696115.7829402294	76062.62966599218	26805.952258361587	74629.93102238914
402.9352474069174	191.0	133.0	104.0	35.0	11.0	3510172.7654894674	23.0	1897269.6734996093	74537.50652954988	24366.161959962268	82802.49759043996
406.494111212937	211.0	112.0	104.0	44.0	3.0	3527354.298182368	1.0	1567934.9753203944	74528.18405999814	20505.602664727117	66092.55743774863
400.41131595206025	220.0	103.0	97.0	39.0	15.0	3429433.022113992	22.0	2019093.8524023693	77380.38553929173	30963.822410894587	89891.07035928532
404.2483631731457	210.0	122.0	94.0	36.0	12.0	3434409.389972394	18.0	1856412.7158320048	75597.81936791618	25681.047167458906	75779.1875114938
401.71048349883205	207.0	116.0	107.0	31.0	13.0	3489748.423707971	50.0	1967080.8441892804	79401.75812737524	26347.46066943567	79306.41629602258
399.4361592078126	196.0	115.0	112.0	35.0	16.0	3494415.886758181	15.0	2218397.774477689	79028.57235495755	29171.437342209145	95141.53944378172
402.00664556116595	207.0	120.0	98.0	35.0	14.0	3461199.830661216	19.0	1794574.7055445896	78420.93010834657	28852.066227407377	77906.18314727288
399.7522287181573	200.0	110.0	107.0	43.0	14.0	3646574.7300365614	36.0	2360059.7839396754	80106.89959287974	30433.265797909917	95738.48127792306
402.0687771063075	224.0	99.0	100.0	35.0	16.0	3518950.909505238	28.0	2102032.4576034257	76734.66223745715	28454.23498857238	86567.19795843001
401.8695476935956	211.0	111.0	97.0	42.0	13.0	3476002.8002252467	19.0	1991545.3950021667	78674.53316358494	27533.257062591932	82662.34802139124
405.69471865564617	220.0	109.0	110.0	21.0	14.0	3495783.916460843	26.0	1822124.1112307073	76102.8276056294	24224.2091694251	73240.6545852584
397.8436837584717	197.0	102.0	114.0	44.0	17.0	3470476.7717040265	35.0	2375953.49646107	81408.59973387005	31656.558335273483	97349.94831496492
408.2467464580974	233.0	115.0	83.0	32.0	11.0	3454707.946233833	13.0	1615632.4009154565	71238.64332055209	21383.946484464872	69142.78386346207
402.56614932310146	219.0	101.0	105.0	36.0	13.0	3568018.8853891455	26.0	2253439.9773298195	81507.8693449139	30607.279639852815	92129.45791868697
402.2835622510861	206.0	111.0	108.0	35.0	14.0	3467992.6969035002	27.0	2105193.795718832	78970.51777347013	36872.4049068997	91715.34861908118
401.3858762130287	196.0	108.0	116.0	40.0	14.0	3526456.5558538577	15.0	2103520.2534041824	78384.74044874316	25977.475370107994	87573.57430612126
402.27956237975786	211.0	119.0	93.0	35.0	16.0	3470411.965731158	36.0	2096607.037675762	74330.60880372327	28286.81080310536	89531.9074418461
402.06877243072233	215.0	125.0	85.0	34.0	15.0	3514353.4310259577	54.0	1883894.3579233987	78565.39001388721	26308.395339344584	77552.21752353117
402.4467964123054	197.0	132.0	97.0	33.0	15.0	3540528.4201235524	26.0	2140543.2240448683	74289.84668069126	28920.560955334502	85698.58456917756
407.28627698857855	225.0	120.0	88.0	32.0	9.0	3570613.9753477843	10.0	1611366.0365381541	72821.19841222963	21642.915800221956	68112.24648216755
407.796681064789	232.0	102.0	100.0	31.0	9.0	3542227.72010635	10.0	1888777.4300369667	72491.21982384252	30055.171985088797	80026.68355514773
402.48556355864014	216.0	106.0	101.0	40.0	11.0	3448609.288993754	11.0	2117633.2694735527	77671.36953697159	28365.186343621666	87637.9725287836
403.58317216039484	209.0	103.0	104.0	48.0	10.0	3487033.0794557566	8.0	1988463.4532139995	74370.33367268537	25811.964593451652	80843.16390796009
404.9843259295951	215.0	111.0	108.0	31.0	9.0	3420848.5419261167	23.0	1671738.2883339217	74072.65612816007	24371.870258104365	70638.51997828597
404.94642858887505	226.0	113.0	92.0	29.0	14.0	3443279.2179717687	48.0	1711517.8881257907	72358.41676034333	25336.26387916717	73184.26203430354
401.7723995235459	209.0	103.0	119.0	28.0	15.0	3564935.292714288	41.0	2123587.173282347	75500.64440421488	34794.57857843471	89242.5053868005
397.8668157465968	193.0	107.0	120.0	36.0	18.0	3509984.00200859	50.0	2209041.1937614772	81052.29560673148	44286.795969668914	90666.90257327036
396.7761653068525	204.0	105.0	108.0	37.0	20.0	3431391.093024404	23.0	2408560.0944677256	85349.96590094888	34159.605955879	103544.48908921376
406.69700293320034	213.0	127.0	88.0	36.0	10.0	3444869.5628832476	24.0	1804989.154002782	74122.37892962611	25344.74684242104	75132.7008156298
403.13578250059356	195.0	138.0	96.0	33.0	12.0	3513375.962124273	35.0	1991371.0704890997	77545.00683226377	30449.2499554947	81169.76613450487
397.494901768988	209.0	105.0	107.0	37.0	16.0	3493820.0159013076	38.0	2044186.21617663	87296.5040036198	28776.620330835394	88579.7140243717
398.5956490022349	195.0	103.0	118.0	44.0	14.0	3517197.537448573	39.0	2238824.3611368886	80956.88160151352	37475.19957049143	95502.25858929544
404.0991254205842	212.0	118.0	103.0	28.0	13.0	3550767.7690783115	34.0	1820508.6982044117	75558.579017741	23951.34149013575	75713.5881417547
400.7310993517784	200.0	123.0	100.0	35.0	16.0	3478999.790473029	20.0	1987743.1242244393	77354.12769573464	29689.333033568444	86584.74451249324
405.15777643751176	217.0	112.0	98.0	40.0	7.0	3501312.247189067	8.0	1700693.974215583	78379.91712549698	25513.406824359605	73486.14405289214
407.15784348536016	234.0	103.0	96.0	30.0	11.0	3492986.207075218	13.0	1812837.3478756384	74396.7032520375	27309.95827113356	71726.26057445223
403.9728286651934	210.0	106.0	111.0	39.0	8.0	3462879.6924212435	30.0	1881437.3936390444	81820.60939345352	26395.42170427063	78952.29001897581
398.6870475730416	190.0	108.0	119.0	45.0	12.0	3503774.1089965166	11.0	1956921.5476046843	81446.8176041121	31322.93010766779	81352.55567448259
400.85071507187257	184.0	131.0	106.0	42.0	11.0	3474038.974921803	17.0	1890470.635387361	80717.18957606932	28867.87372412813	79810.06698743012
405.7344461234345	204.0	127.0	106.0	25.0	12.0	3476754.850146247	13.0	1749790.645720957	75345.52730317785	24752.087560898242	72774.27324083837
397.9503298450793	206.0	107.0	97.0	47.0	17.0	3437652.9125097925	25.0	2496265.0793673834	83464.5186085502	31464.502313575234	102567.58152757146
402.0086268200791	216.0	103.0	106.0	34.0	15.0	3555920.924934609	27.0	2133374.085309576	80736.39974364155	30265.66323529021	88793.31596488124
402.20705231540376	224.0	95.0	104.0	37.0	14.0	3513459.7655688706	25.0	2117932.446755689	75112.42992708532	28667.21201053655	85490.38791412179
403.4871522037432	203.0	123.0	97.0	39.0	12.0	3412547.6770105013	47.0	2019692.4534358364	73540.04728435293	34819.491763611586	81280.22533714998
405.85344482943157	219.0	110.0	101.0	33.0	11.0	3499341.1350400886	6.0	1541168.9841772364	72664.59277505765	22656.763198885128	67696.44738489117
403.4673437899252	215.0	114.0	100.0	29.0	16.0	3459433.1229044558	27.0	1724095.1276264172	76828.59864833349	23119.714830784967	72621.94636570156
403.27427130162755	196.0	100.0	129.0	43.0	6.0	3478476.4740234693	3.0	1757461.215344455	80404.84616846936	24883.453416482676	78062.31865916145
397.5824155105346	201.0	108.0	109.0	36.0	20.0	3530995.9740042025	30.0	2491453.4261030206	85745.42512606815	35822.80656307773	103747.37211402797
402.010551060352	198.0	124.0	109.0	31.0	12.0	3488865.442105946	11.0	1840065.0278561646	77218.82442899117	26495.811171672332	82572.3560037376
402.8065683250849	214.0	107.0	104.0	33.0	16.0	3485593.2755370517	29.0	2078800.083743214	77009.9614379792	31916.539754269746	89663.94063434639
402.74702160901177	229.0	98.0	102.0	36.0	9.0	3520212.731467843	14.0	1737257.769129231	74455.12947753177	26620.739537645193	74754.4573027518
406.7777025209307	240.0	105.0	89.0	30.0	10.0	3480757.82410679	14.0	1665244.7806360736	75024.63394407033	21419.605312391155	68619.77549564677
400.68971540744974	207.0	111.0	106.0	36.0	14.0	3547541.0777275274	15.0	2141996.2609792883	79759.77180158424	31211.264396116192	86627.94517090727
402.93315658196974	204.0	118.0	107.0	31.0	14.0	3522124.537995077	25.0	2090542.3673157548	77324.43696436982	33087.72924197591	83747.5789180818
404.43192593940483	213.0	123.0	90.0	34.0	14.0	3524304.073907813	10.0	2046929.973058375	76932.60201288192	31399.248413739402	90011.85433961876
405.31315237219167	227.0	99.0	100.0	39.0	9.0	3591986.4321354907	17.0	1949882.8927993656	79637.8052683171	26399.817616541302	79650.7511885037
401.853450197753	207.0	107.0	115.0	32.0	13.0	3482056.3019090258	20.0	1941530.978886415	83775.438171367	31567.78567912123	79502.85046613347
403.39365969179937	207.0	129.0	88.0	35.0	15.0	3511058.354115244	21.0	1872947.7300033742	74613.80737564723	26094.60819481564	79128.66527315803
401.6761507654826	217.0	96.0	112.0	37.0	12.0	3578090.5436155377	12.0	1939011.4118837938	83477.95868467078	28384.21500583555	82101.40159737904
400.2193217367329	224.0	105.0	90.0	35.0	20.0	3484749.761656907	21.0	1874198.4519011877	80672.54466204465	26993.007191487348	77759.64474232016
405.05513284844807	224.0	100.0	107.0	35.0	8.0	3511247.8746681497	10.0	1751464.9893421927	76659.66234276154	24120.640716608796	73780.02467263855
401.65555915604136	203.0	122.0	96.0	38.0	15.0	3483485.344580891	28.0	1941667.6840003426	75839.40165864912	29191.25147127437	82080.63805918924
403.020588278809	224.0	122.0	74.0	38.0	16.0	3506975.1618837416	13.0	1884005.1921412668	75026.13572203426	28488.36638793741	78823.28157784074
398.5876750003209	201.0	118.0	97.0	40.0	18.0	3445552.7951517166	24.0	2195603.0418539	82983.91554104797	30200.992597485056	89116.12662659507
398.9137839117906	218.0	98.0	97.0	44.0	17.0	3508562.4886730984	31.0	2327237.438137807	79283.20174378587	34018.924952122645	97395.44968520096
401.28867721323775	211.0	104.0	103.0	43.0	13.0	3513157.3508773493	19.0	2212825.882844937	79527.48487037263	35140.702698009765	92723.0327084807
400.02599890406975	202.0	110.0	106.0	39.0	17.0	3442675.6549400417	15.0	2098492.660867083	81524.89076722041	27416.60117669568	86001.80336700499
401.9593883607157	220.0	93.0	111.0	37.0	13.0	3511248.3201860953	32.0	2149742.7837935546	79788.64132738931	27030.470893792834	84466.08259077682
400.8660156244965	216.0	101.0	97.0	47.0	13.0	3506010.109843401	23.0	2065579.234006845	77087.7877106102	31365.275666938673	89747.59506407814
400.4889829404272	211.0	109.0	100.0	37.0	17.0	3430816.8809828693	16.0	2119816.3335172804	77604.73720880854	34466.150889444456	90661.60303570335
